qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q931365,病気,Q12136,Ringbone,,chronic joint disease of hoofed animals,,,,,,
Q861224,病気,Q12136,juvenile rheumatoid arthritis,若年性特発性関節炎,rheumatoid arthritis that involves an autoimmune disease onset in children under 16 which attacks the healthy cells and tissue of located in joint,,,,,,C0157916
Q1108794,病気,Q12136,colibacillosis in young pigs,,,,,,,,
Q341999,病気,Q12136,hidradenitis suppurativa,汗腺膿瘍,Human disease,,D017497,,705.83,,C0162836
Q939364,病気,Q12136,congenital heart disease,先天性心疾患,cardiovascular disease,,D006330,,,,C0018798
Q1076086,病気,Q12136,chondromalacia patellae,,Human disease,,D046789,,,,C0008475
Q296104,病気,Q12136,activated protein C resistance,活性化プロテインC抵抗性,hemostatic disorder,,D020016,,289.81,,C0600433
Q845527,病気,Q12136,mathematical anxiety,数学の心配,anxiety about one's ability to do mathematics,,,,,,
Q381719,病気,Q12136,trisomy 9,9トリソミー,partial or complete triplication of chromosome 9,,,Q92,758,,
Q385774,病気,Q12136,Townes-Brocks syndrome,タウンズ＝ブロックズ症候群,genetic disorder,,C536974,Q87.8,,24750000,C0265246
Q1052391,病気,Q12136,inherited pseudoxanthoma elasticum,弾力繊維性仮性黄色腫,Human disease,,D011561,,,,C0033847
Q369262,病気,Q12136,growth hormone deficiency,下垂体性矮小症,Human disease,,D004393,E23.0,253.3,,
Q340594,病気,Q12136,achondroplasia,軟骨無形成症,osteochondrodysplasia that results in dwarfism from abnormal ossification of cartilage in long bones,,D000130,,756.4,,C0001080
Q931538,病気,Q12136,mucolipidosis type IV,,Lysosomal storage disease,,,E75.1,,,C0238286
Q1128527,病気,Q12136,locoism,,central nervous system disorder of animals,,,,,,C0275191
Q938793,病気,Q12136,articular cartilage disease,,disease involving the articular cartilage of joint,,,M24.1,,,C0158073
Q1196503,病気,Q12136,computer vision syndrome,VDT症候群,"condition resulting from focusing the eyes on a screen for protracted, uninterrupted periods of time",,,,,,C2609092
Q1047559,病気,Q12136,agammaglobulinemia,低ガンマグロブリン血症,B cell deficiency that is caused by a reduction in all types of gamma globulins,,,,,,C0001768
Q371520,病気,Q12136,polydactyly,多指症,physical anomaly resulting in supernumerary fingers and/or toes,,D017689,,,367506006,C0152427
Q865794,病気,Q12136,pear decline,,,,,,,,
Q924421,病気,Q12136,septic arthritis,敗血症性関節炎,arthritis that involves infection by a pathogen located in joint syaptic,関節の細菌感染症,D001170,,,,C0003869
Q319812,病気,Q12136,abetalipoproteinemia,無β・リポタンパク血症,"rare genetic disease involving failure of synthesis or assembly of plasma lipoproteins that contain apo-protein B (chylomicrons, VLDL, and LDL); characterized by severe vitamin E deficiency, leading to serious neurological damage",,D000012,,272.5,,C0000744
Q303123,病気,Q12136,Aarskog syndrome,,"monogenic disease affects a person's height, muscles, skeleton, genitals, and appearance of the face",,C535331,,759.89,14921002,C0175701
Q953638,病気,Q12136,Wiskott-Aldrich syndrome,ウィスコット・アルドリッチ症候群,rare disease,,D014923,,,36070007,C0043194
Q940210,病気,Q12136,ankyloblepharon-ectodermal defects-cleft lip/palate syndrome,,human disease,,C535289,,,,C1785148
Q1053120,病気,Q12136,Gitelman syndrome,ギテルマン症候群,Human disease,,D053579,E83.4,,707756004,C0268450
Q1125675,病気,Q12136,congenital disorder of glycosylation,,carbohydrate metabolic disorder that involves deficient or defective glycosylation of a variety of tissue proteins and/or lipids,,D018981,,,,C0282577
Q338857,病気,Q12136,Minamata disease,水俣病,"a severe neurological disease caused by mercury poisoning, first discovered in the Japanese city of Minamata.",日本の公害病、メチル水銀による中毒性中枢神経系疾患,,T56.1,985.0,,C0265376
Q945930,病気,Q12136,progressive supranuclear palsy,進行性核上性麻痺,"neurodegenerative disease characterized by supranuclear gaze palsy, postural instability, progressive rigidity, and mild dementia",,D013494,,,,C0038868
Q1052687,病気,Q12136,Charcot–Marie–Tooth disease,シャルコー・マリー・トゥース病,"neuromuscular disease that is characterized by a slowly progressive degeneration of the muscles of the foot, lower leg, hand and forearm",,D002607,,,,C0007959
Q1125121,病気,Q12136,advanced sleep phase syndrome,睡眠相前進症候群,sleep disorder that involves an altered circadian rhythm resulting in falling asleep in early evening and awaking very early in the morning,概日リズムが正常な状態より前進する疾患,,G47.2,327.32,,C1858496
Q1274464,病気,Q12136,polyarthritis,多発性関節炎,type of arthritis which involves 5 or more joints simultaneously,,,M06.4,716,416956002,C0162323
Q928767,病気,Q12136,multiple familial trichoepithelioma,,human disease,,C536552,,,,C1275122
Q288714,病気,Q12136,alpha thalassemia,Αサラセミア,thalassemia involving the hemoglobin genes HBA1 and HBA2,,D017085,,,,C0002312
Q383228,病気,Q12136,Gerstmann-Straussler-Scheinker syndrome,ゲルストマン・ストロイスラー・シャインカー症候群,"prion disease characterized by adult onset of memory loss, dementia, ataxia, and pathologic deposition of amyloid-like plaques in the brain",中枢神経の遺伝性疾患,D016098,,,,C0017495
Q929963,病気,Q12136,primary polydipsia,心因性多飲症,dry mouth and excessive fluid consumption in the absence of physiological stimuli to drink with physiological suppression of arginine-vasopressin secretion or a decrease in the sensitivity threshold of osmoreceptors (thirst center),,D059607,,,,C0395005
Q339547,病気,Q12136,carcinoid syndrome,カルチノイド症候群,Human disease,,D008303,E34.0,259.2,,C0024586
Q1126831,病気,Q12136,tetralogy of Fallot,ファロー四徴症,"congenital heart defect, whose symptoms include episodes of bluish skin color, whose embryology includes anteriosuperior displacement of the infundibular (aorticopulmonary) septum",心室中隔欠損症、大動脈騎乗、肺動脈狭窄、右心室肥大という4特徴と同時にチアノーゼを伴う先天性心疾患,D013771,,,,C0039685
Q1182826,病気,Q12136,canine degenerative myelopathy,,"incurable, progressive disease of the canine spinal cord",,,,,,
Q1034711,病気,Q12136,Heberden's node,ヘバーデン結節,human disease,,,M15.1,715.04,,C0018862
Q379038,病気,Q12136,adult polyglucosan body disease,,"Adult polyglucosan body disease (APBD) is a glycogen storage disease of adults characterized by progressive upper and lower motor neuron dysfunction, progressive neurogenic bladder and cognitive difficulties that can lead to dementia",,C564878,,,,C1849722
Q332293,病気,Q12136,carpal tunnel syndrome,手根管症候群,medical condition due to compression of the median nerve as it travels through the wrist at the carpal tunnel,,D002349,,,,C0007286
Q1055374,病気,Q12136,adenosine deaminase deficiency,アデノシンデアミナーゼ欠損症,"severe combined immunodeficiency that is caused by a defective enzyme, adenosine deaminase (ADA), necessary for the breakdown of purines. Lack of ADA causes accumulation of dATP",,,,279.2,,C0268124
Q337604,病気,Q12136,aceruloplasminemia,セルロプラスミン欠損症,adult-onset disorder of neurodegeneration with brain iron accumulation,,C536004,E83.1,275.0,,C0878682
Q1077955,病気,Q12136,hypohidrotic ectodermal dysplasia,,no proof,,D053358,Q82.4,757.31,,C0162359
Q1129007,病気,Q12136,angioedema,血管性浮腫,disease characterized by the rapid swelling,,D000799,,,,C0002994
Q147351,病気,Q12136,peg shaped tooth,,"particular form of Zahnhypoplasie, a genetically caused malformation of the tooth",,,,,,
Q928697,病気,Q12136,sensorineural hearing loss,感音難聴,type of Hearing Loss,,D006319,,,,C0018776
Q1397549,病気,Q12136,carpal varus,,limb pointing inward in quadrupedal animals,,,,,,
Q1406349,病気,Q12136,greasy pig disease,滲出性表皮炎,,,,,,,
Q1404470,病気,Q12136,Felty's syndrome,フェルティ症候群,"syndrome that results in rheumatoid arthritis, splenomegaly and neutropenia",関節リウマチ、脾腫、白血球減少を三主徴とする疾患,D005258,,,,C0015773
Q1358140,病気,Q12136,mange,毛包虫症,class of skin diseases caused by parasitic mites,,,,,,
Q1420459,病気,Q12136,fish tuberculosis,抗酸菌症,,,,,,,
Q2255642,病気,Q12136,swine dysentery,豚赤痢,,,,,,,
Q1469699,病気,Q12136,animal esotropia,,,,,,,,
Q1475504,病気,Q12136,food allergy in animals,,,,,,,,
Q1592919,病気,Q12136,malocclusion in rabbits,,,,,,,,
Q1616667,病気,Q12136,hexamitiasis in tortoises,,,,,,,,
Q2385178,病気,Q12136,occupational lead poisoning,,,,,,,,
Q1344619,病気,Q12136,enterotoxemia,エンテロトキセミア,animal disease,,D004767,,,,C0014371
Q2312030,病気,Q12136,discitis,椎間板炎,Human disease,,D015299,,722.90,,C0012624
Q2253530,病気,Q12136,Blackleg,黒あし病,caused by Pectobacterium carotovorum,,,,,,
Q1598909,病気,Q12136,supraventricular tachycardia,上室性頻拍,abnormally fast heart rhythm arising from improper electrical activity in the upper part of the heart,,D013617,I47.1,427.0,,C0039240
Q2188219,病気,Q12136,tooth ankylosis,,Human disease,,D020254,,,,C0155930
Q2165411,病気,Q12136,spondylitis,脊椎炎,inflammation of the vertebra,,D013166,,,,C0029644
Q1435125,病気,Q12136,fetus in fetu,封入胎児,"fetus-like tissue mass within a fetus, abnormality of twin pregnancy",,D000098987,,,,
Q1451507,病気,Q12136,Bobble-head doll syndrome,,neurological movement disorder in which patients involuntarily bob their head and shoulders,,C536241,G93.0,348,,C2931137
Q1526645,病気,Q12136,surra,スーラ病,"infectious disease of mammals, caused by Trypanosoma",,,,,,
Q2104382,病気,Q12136,porcine intestinal spirochaetosis,,bacterial disease of pigs,,,,,,
Q1505689,病気,Q12136,tenosynovitis,腱鞘炎,"inflammation of the fluid-filled sheath (called the synovium) that surrounds a tendon, typically leading to joint pain, swelling, and stiffness",腱の周囲を覆う腱鞘（けんしょう）の炎症,D013717,M65,727.0,,C0039520
Q1499629,病気,Q12136,joint effusion,,effusion of watery liquid into the cavity of a joint,,D006833,M25.4,,,C0158157
Q1585753,病気,Q12136,urethral stricture,尿道狭窄,"narrowing of the urethra caused by injury, instrumentation, infection and certain non-infectious forms of urethritis",,D014525,N35,,,C0029752
Q2286523,病気,Q12136,Flax dressers disease,,,,,J66.1,,,C2242894
Q1417880,病気,Q12136,Non-Verbal Learning Disorder,,medical condition,,,,,,
Q1362025,病気,Q12136,white-nose syndrome,,"disease affecting hibernating bats caused by a white fungus infecting the skin of the muzzle, ears, and wings",,,,,,
Q17583,病気,Q12136,miliary tuberculosis,粟粒結核,extrapulmonary tuberculosis that results in formation of tiny lesions in all the organs,,D014391,,,,C0041321
Q5516751,病気,Q12136,gaffkaemia,,bacterial disease of lobsters,,,,,,
Q55787127,病気,Q12136,"brachydactyly of fingers, unilateral",,human disease,,,,,,
Q55787060,病気,Q12136,non-syndromic brachydactyly of fingers,,human disease,,,,,,
Q55785527,病気,Q12136,Symbrachydactyly of hands and feet,,human disease,,C538062,,,,C2931719
Q52440562,病気,Q12136,Sindbis fever,,disease,,,,,,
Q55009396,病気,Q12136,Fornicata infectious disease,,"parasitic protozoa infectious disease that involves infection caused by fornicates, which are unicellular flagellates with one or two karyomastigonts per cell",,,,,,
Q5861409,病気,Q12136,fescue toxicosis,,animal disease,,,,,,
Q10546563,病気,Q12136,hove disease,,,,,,,,
Q7654216,病気,Q12136,sweating sickness,,disease of cattle,,,,,,
Q22350879,病気,Q12136,Spondweni fever,,medical condition,,,A92.8,,,C0276292
Q41788331,病気,Q12136,Tick-borne paroxysmal rickettsiosis,,Infectious disease,,,,,,
Q7577471,病気,Q12136,spinal osteoarthropathy,,rare abnormal bone growth disorder in reptiles,,,,,,
Q10376457,病気,Q12136,balloon syndrome,,rare condition in hedgehogs,,,,,,
Q12195,病気,Q12136,poliomyelitis,急性灰白髄炎,human disease,ポリオウイルスによるウイルス性感染症,D011051,,,,C0032371
Q54911414,病気,Q12136,parasitic skin disease,,"skin disease caused by arthropods, helminths or other parasites",,D012876,,,,C0037280
Q7624020,病気,Q12136,stringhalt,,symptom in horses,,,,,,
Q54912126,病気,Q12136,bacterial sexually transmitted disease,,bacterial disease transmitted or propagated by sexual conduct,,D015231,,,,C0036917
Q5460213,病気,Q12136,floppy trunk syndrome,,,,,,,,
Q47790,病気,Q12136,tetanus,破傷風,bacterial infection characterized by muscle spasms,破傷風菌を病原体とする人獣共通感染症,D013742,,,,C0039614
Q6853,病気,Q12136,hepatitis B,B型肝炎,human viral infection,ウイルス性肝炎の一つ,D006509,B18.1,070.2,66071002,C0019163
Q55411849,病気,Q12136,Semliki Forest fever,,disease,,,,,,C0343598
Q55787061,病気,Q12136,non-syndromic brachydactyly of toes,,human disease,,,,,,C0432029
Q6086018,病気,Q12136,abomasal impaction,第四胃食滞,disease in cattle,,,,,,
Q55231802,病気,Q12136,animal helminthiasis,,infestation of animals with parasitic worms (helminths),,D006374,,,,C0018891
Q7233554,病気,Q12136,post-legged,,,,,,,,
Q7878801,病気,Q12136,ulcerative dermatitis,潰瘍性皮膚炎,medical condition,,,,,,
Q25098926,病気,Q12136,scedosporiosis,,human disease,,,,,,
Q55779847,病気,Q12136,iatrogenic Kaposi's sarcoma,,Kaposi sarcoma that develops after organ transplantation or immunosuppressive treatment,,,,,,C1334149
Q55779910,病気,Q12136,staphylococcus aureus infection,,infection by Staphylococcus,,,,,,C1318973
Q55779917,病気,Q12136,varicella zoster infection,水痘帯状疱疹感染症,highly contagious viral infection caused by the varicella zoster virus,,D000073618,,,,C0586989
Q6014862,病気,Q12136,inclusion body disease,,snake disease,,,,,,
Q9189872,病気,Q12136,chlamydophilosis,,,,,,,,
Q9581010,病気,Q12136,acute ruminal lactic acidosis,,,,,,,,
Q55779873,病気,Q12136,chronic hepatitis C,,Chronic form of hepatitis C infection,,D019698,,,,C0524910
Q55082255,病気,Q12136,animal Salmonella infection,,infections in animals with bacteria of the genus Salmonella,,D012481,,,,C0036118
Q54945069,病気,Q12136,animal parasitic disease,,animal disease caused by parasites,,D010273,,,,C0030500
Q4979092,病気,Q12136,Brunner Syndrome,ブルンナー症候群,"amino acid metabolic disorder characterized by recessive X-linked inhetiance, impaired monoamine metabolism, impulsive aggressiveness and mild mental retardation that has material basis in mutation in the MAOA gene on chromosome location Xp11",,C563156,,,,C0796275
